"","cert","numemp","asset","RBCT2"
"10804",95,58,110959,661.28
"10805",54,64,106000,714.27
"10806",4641,7,12777,77.39
"10807",14603,33,55781,403
"10808",15077,34,49391,360.84
"10809",1369,11,20172,103.67
"10810",4619,42,80819,691.71
"10811",4650,10,22604,237.54
"10812",4542,118,255312,1891.04
"10813",14206,8,17353,106.18
"10814",16094,6,13332,34
"10815",14556,6,13749,74.82
"10816",26769,24,47170,87
"10817",16390,238,578733,5971.83
"10818",6274,81,118956,986.98
"10819",2068,59,98161,547
"10820",15402,11,38909,118.5
"10821",3792,47,118643,799.23
"10822",1829,18,30780,232.63
"10823",3193,20,50057,114
"10824",32173,48,30296,132
"10825",90209,261,635064,5433.47
"10826",33023,5,20427,66
"10827",17984,2,4738,29.25
"10828",1745,6,19406,105.61
"10829",16216,62,122648,911.17
"10830",15779,14,42891,240
"10831",1480,30,44966,345.72
"10832",6199,30,79594,530
"10833",5377,17,28286,178
"10834",14922,19,63601,600.56
"10835",9092,88,157412,1590.09
"10836",5969,169,356474,3155.86
"10837",17999,3,4825,38.24
"10838",8640,11,30673,214.96
"10839",10518,8,15925,153.44
"10840",924,54,119282,637.56
"10841",4395,23,43024,268
"10842",8736,44,82621,465.33
"10843",10280,29,56690,349.35
"10844",9462,25,58161,281
"10845",1843,20,46275,305
"10846",6455,181,344043,2180
"10847",4097,19,46613,256.52
"10848",6853,112,183955,1920.63
"10849",3934,9,16522,112.5
"10850",3280,32,62619,223
"10851",3326,9,16233,94
"10852",3821,33,79321,385
"10853",5451,9,21670,115
"10854",13999,7,12525,90.8
"10855",18051,8,19616,156
"10856",1871,6,10323,86.44
"10857",17719,9,13764,111.78
"10858",12705,23,51519,277
"10859",15385,8,26213,122.66
"10860",8959,31,49869,405.6
"10861",13625,32,39843,344.67
"10862",8883,22,51183,299
"10863",8901,7,18680,45.48
"10864",1696,81,118902,882.24
"10865",14102,37,48785,311
"10866",14894,49,54329,400.17
"10867",18794,8,7465,48
"10868",8560,12,28200,234.55
"10869",5709,24,44015,378.74
"10870",17089,16,37136,183
"10871",264,11,20278,158.4
"10872",4054,13,22846,56
"10873",11024,8,14985,89
"10874",16445,7,13300,122.08
"10875",769,38,67391,356
"10876",10136,61,108576,846.75
"10877",6813,43,77271,594.52
"10878",8262,7,18676,80.08
"10879",11719,10,12591,100
"10880",1690,23,72776,237
"10881",15923,10,17220,169.03
"10882",11462,12,23944,119
"10883",12163,18,58234,266
"10884",11319,9,29230,70
"10885",5885,34,73527,584.47
"10886",12828,120,207029,1847.17
"10887",15205,6,11111,53.79
"10888",10267,42,80888,565.2
"10889",11143,8,15182,25
"10890",5465,7,18645,151.52
"10891",2850,42,105243,1004.05
"10892",6540,139,272855,2454.19
"10893",5390,12,35663,271.11
"10894",2689,38,66794,474.68
"10895",2740,81,160917,1285.04
"10896",7875,47,94463,628
"10897",3199,12,14019,140.04
"10898",3669,72,158945,1159
"10899",7899,19,75572,177.9
"10900",2754,22,49286,218
"10901",4719,9,14303,93.11
"10902",7661,17,36116,158.43
"10903",4743,19,53389,357.15
"10904",2820,104,150816,1456.03
"10905",4748,13,30564,213.38
"10906",3732,25,82366,623
"10907",4560,11,14682,105.98
"10908",11572,11,18623,119.1
"10909",2769,45,87211,550.44
"10910",5526,17,29433,201.17
"10911",4775,14,31563,182.22
"10912",4522,6,13957,95.02
"10913",2290,15,77633,429.3
"10914",9122,13,23772,157.49
"10915",16941,14,35861,284.3
"10916",17590,9,11154,71.49
"10917",5833,5,7128,46.25
"10918",5777,8,13244,87.67
"10919",13883,13,17592,140.46
"10920",12830,22,38686,441.73
"10921",15258,13,20093,148.58
"10922",17677,10,21591,192.15
"10923",17400,7,12259,106.44
"10924",16387,18,31891,220.24
"10925",404,26,35624,209.06
"10926",8503,12,34546,243.68
"10927",15853,6,13161,93.28
"10928",15352,4,5002,40.37
"10929",17632,6,11211,50
"10930",14066,20,57324,396.01
"10931",17609,5,8605,61
"10932",11747,74,117975,868.47
"10933",13252,29,60289,491.97
"10934",14991,20,54393,310
"10935",9215,47,105301,693.45
"10936",16473,13,23952,169.88
"10937",18120,4,12071,30
"10938",17629,18,39380,376.74
"10939",10407,16,23810,170.22
"10940",18101,12,22092,1129.02
"10941",18020,3,4382,36.58
"10942",16221,16,30705,292.62
"10943",17619,5,10900,64.24
"10944",2072,33,120614,452
"10945",13691,9,11996,79.16
"10946",1867,16,45472,399.09
"10947",18109,3,2129,17.48
"10948",6084,8,15284,147.52
"10949",10661,32,66584,446.55
"10950",16942,7,14557,61.68
"10951",13033,30,78162,469
"10952",15164,9,34296,241.86
"10953",17659,8,15410,70.38
"10954",8174,23,56114,358.06
"10955",6923,103,156045,1120.4
"10956",6762,32,44660,206.63
"10957",29522,53,149091,700
"10958",28202,81,342890,2115
"10959",31922,8,10149,98
"10960",12700,18,29065,222.31
"10961",12882,21,35494,167.18
"10962",11507,166,294504,2074.44
"10963",11868,70,181613,1095.66
"10964",10920,44,96949,525
"10965",743,2933,6201065,203323
"10966",12843,122,369789,3891.49
"10967",14099,64,221303,2107.33
"10968",26321,284,755244,6877.5
"10969",9667,152,600523,5347.54
"10970",776,587,1773822,16467.94
"10971",13850,95,325840,2447.8
"10972",13226,108,330617,2648.04
"10973",6672,309,774214,6223.21
"10974",28623,6,14747,25
"10975",9425,5,9175,62.54
"10976",13222,49,72879,552.36
"10977",4149,7,12722,34.61
"10978",5118,82,193969,1780.01
"10979",5241,119,267307,2207.42
"10980",16082,9,26713,163.27
"10981",4150,51,47310,165
"10982",22918,45,81448,554
"10983",6055,77,178057,1745.28
"10984",3818,22,37896,228.66
"10985",32988,20,39785,387.17
"10986",3133,15,28979,174.09
"10987",4058,6,13948,91.91
"10988",4096,8,7702,39.47
"10989",2796,29,72514,160
"10990",4110,16,13438,91.8
"10991",13808,28,79178,331
"10992",1165,8,33790,216.79
"10993",5503,8,12999,108.22
"10994",9454,44,83871,657.61
"10995",15214,23,38545,203
"10996",14355,61,140855,979.6
"10997",11228,46,71593,550.6
"10998",6212,35,66451,486.8
"10999",16488,81,119068,969.82
"11000",2721,102,153215,903.52
"11001",4222,15,36112,224.44
"11002",16422,58,123411,850.59
"11003",6768,320,538475,4462.01
"11004",1105,416,703429,6745.58
"11005",3301,41,121415,356.03
"11006",20093,20,25830,122
"11007",940,33,49565,88
"11008",4581,14,29255,161.7
"11009",5174,10,14251,85
"11010",2138,60,74655,691.73
"11011",5382,28,76624,439.96
"11012",14583,55,97413,575.33
"11013",5307,41,60613,495.89
"11014",4765,13,41300,325.15
"11015",4062,58,91694,585.53
"11016",4755,33,45203,347.8
"11017",2716,49,86555,662
"11018",4916,88,141621,900.33
"11019",4029,67,119053,792.73
"11020",14064,32,75146,444
"11021",5285,97,175206,1217
"11022",4050,73,104791,563
"11023",2686,87,168562,1408.97
"11024",3920,19,33085,305.61
"11025",4701,34,45210,325
"11026",4148,45,67259,465.73
"11027",5438,20,39575,205
"11028",4152,70,112019,1008.08
"11029",4170,48,95186,562.95
"11030",4218,49,82654,605.55
"11031",2206,7,11162,69.31
"11032",14534,30,63749,367.91
"11033",14853,14,22812,145.61
"11034",2993,39,73420,506.31
"11035",4612,11,20930,160.95
"11036",4031,73,142621,526
"11037",14674,28,49342,383.43
"11038",3853,27,52436,377.63
"11039",13839,47,230840,687
"11040",3609,9,13811,71.37
"11041",15529,77,123178,631
"11042",5108,19,43588,406.64
"11043",14216,31,69729,362.87
"11044",14761,40,99718,459
"11045",4638,21,41148,190
"11046",3141,38,82367,532.35
"11047",3149,10,18185,55
"11048",4444,48,99997,481
"11049",3168,51,103963,626
"11050",13905,62,133390,744.41
"11051",9076,13,15118,97.81
"11052",14095,34,50056,149.17
"11053",13561,36,93836,461.86
"11054",3869,38,106041,642
"11055",21696,35,38353,221
"11056",13426,14,24542,166.3
"11057",14617,32,55106,426.46
"11058",26260,22,35811,129
"11059",6635,140,232128,2020
"11060",14245,41,109613,881.09
"11061",13594,18,26140,169
"11062",3831,58,104036,526
"11063",6795,42,80054,530.33
"11064",4016,218,333893,2573
"11065",4293,143,224544,1517.9
"11066",5535,18,36290,156.13
"11067",14924,39,88645,581.45
"11068",2831,54,68238,509
"11069",3747,23,48649,328
"11070",3749,14,26250,165
"11071",14584,35,70069,423.41
"11072",5268,22,34539,212.48
"11073",4795,25,57505,394
"11074",6442,57,113821,393
"11075",5370,13,44762,426.16
"11076",5078,14,30192,199.31
"11077",4421,13,32228,261.66
"11078",25186,6,7699,64.8
"11079",3550,35,47249,265
"11080",3067,71,152408,864.69
"11081",5371,12,30265,197.46
"11082",4030,8,9543,53.55
"11083",2773,100,209075,1290
"11084",12365,22,43644,365.08
"11085",17011,28,72480,628.66
"11086",6811,40,113829,504
"11087",3072,398,778078,6752.58
"11088",6940,14,15732,83
"11089",3074,11,22876,57
"11090",16130,824,1366885,4600
"11091",3075,19,38968,151
"11092",3076,22,32781,184.62
"11093",3078,15,37315,255.02
"11094",4614,20,48062,381.46
"11095",3597,59,85035,682.44
"11096",3598,28,72199,345.54
"11097",3599,7,23449,84
"11098",2240,61,121469,690.73
"11099",2994,23,34810,214.66
"11100",2777,19,44413,301.35
"11101",2778,14,30639,220.12
"11102",3079,11,31582,165.24
"11103",3600,7,14411,54
"11104",3080,84,199992,1095.97
"11105",26747,160,178081,2111.96
"11106",3081,25,42027,192.1
"11107",2779,59,82972,555.67
"11108",4620,9,13979,99.83
"11109",3761,14,29208,195.49
"11110",5087,30,53846,307.94
"11111",3086,20,38021,188
"11112",5336,31,62475,505
"11113",3087,27,43700,261.82
"11114",5380,7,13749,101
"11115",5337,24,77689,655
"11116",4247,91,97720,991.49
"11117",2119,33,63166,498.06
"11118",3762,15,62321,356.32
"11119",3091,50,113046,651
"11120",5090,9,14381,81.98
"11121",5091,18,41742,214.76
"11122",3092,61,155853,327
"11123",5381,11,13692,103
"11124",3607,26,41471,288.64
"11125",5384,12,25600,234.54
"11126",3095,31,61929,316.38
"11127",5385,5,15914,105.92
"11128",2235,145,207194,1357.28
"11129",3898,10,21091,172.76
"11130",6528,38,71804,540.96
"11131",3098,14,23090,73
"11132",3099,23,47274,305.29
"11133",4630,20,54532,330.79
"11134",5093,80,188211,1016
"11135",5286,22,51374,362.2
"11136",3854,55,113361,655
"11137",5095,15,25990,235.22
"11138",7404,82,195254,1403.9
"11139",4228,58,91694,497
"11140",4524,17,48459,335.42
"11141",11639,6,10878,90.92
"11142",6530,20,38829,137
"11143",5097,19,61063,343
"11144",6750,99,184266,1210
"11145",2558,13490,25723006,926667.18
"11146",5098,8,12793,73
"11147",3903,12,26423,137.97
"11148",3108,82,166140,917.56
"11149",3904,22,53299,274.88
"11150",4046,5,3793,27
"11151",7782,78,141337,921
"11152",5102,10,21066,72
"11153",3114,28,54013,392.97
"11154",3767,13,38675,222.03
"11155",2682,17,38933,185
"11156",3116,43,108761,227
"11157",3770,8,13641,87.07
"11158",2786,21,28896,205.45
"11159",3119,77,158891,752.94
"11160",2208,24,47161,280
"11161",5105,7,9992,70.28
"11162",3122,11,25572,128.42
"11163",4527,5,7501,54.54
"11164",4051,9,19864,104.52
"11165",5389,16,30230,184
"11166",3128,23,54873,217
"11167",2999,45,71201,475.52
"11168",3130,21,40243,180.73
"11169",7422,23,42953,263
"11170",2684,14,27217,194.92
"11171",3777,22,63562,257
"11172",4530,15,32439,188.62
"11173",2735,14,36932,147
"11174",3132,18,33914,120.49
"11175",5110,13,15608,75
"11176",25913,11,11527,79.93
"11177",3615,14,22105,77.91
"11178",4919,61,80572,446.08
"11179",2736,28,56493,403.5
"11180",4636,14,42902,276.89
"11181",7430,22,30735,246.92
"11182",4056,22,33084,270.87
"11183",22092,37,51810,383.31
"11184",4060,15,17188,117
"11185",3618,11085,34081108,1435641
"11186",3136,9,28171,137
"11187",5113,28,40803,292.7
"11188",3636,13,26073,195
"11189",6830,156,300097,3419.06
"11190",3140,15,20749,145
"11191",3556,232,443709,2342.45
"11192",3638,11,23241,140.83
"11193",4640,13,13325,114.27
"11194",6831,21,71507,243
"11195",5115,9,18872,76
"11196",5116,25,36289,266.54
"11197",5117,18,28411,210.31
"11198",2738,29,48163,367.43
"11199",5288,39,60870,230
"11200",2127,81,113370,739
"11201",3856,117,213421,1761.22
"11202",5616,32,80360,453
"11203",4649,10,18152,239.09
"11204",3785,8,11244,50.42
"11205",4071,20,32152,133
"11206",5119,19,31380,276
"11207",4928,66,152961,783.24
"11208",3786,10,13493,70.53
"11209",4652,8,15814,94.28
"11210",4076,7,20771,140.24
"11211",4256,97,166123,1554.17
"11212",4331,10,18702,62
"11213",3644,72,144424,1232.19
"11214",7459,58,115191,718.39
"11215",4077,14,24146,91.61
"11216",3857,33,87195,459.39
"11217",3858,35,74770,380
"11218",3649,187,278511,2190.79
"11219",5122,11,13550,55.13
"11220",5123,40,67186,486.59
"11221",6574,46,88520,719.92
"11222",18943,36,39820,247.56
"11223",3653,115,526005,3470.87
"11224",3913,27,52250,348.2
"11225",3787,15,48725,261
"11226",4654,12,37451,355.42
"11227",7030,54,60587,458.68
"11228",2794,9,27256,116.66
"11229",7031,29,62956,319.63
"11230",3014,72,115706,791.19
"11231",3658,27,80781,240
"11232",3179,36,56119,488.71
"11233",5343,37,62914,409
"11234",3980,5,9356,96.3
"11235",3182,7,7574,45.78
"11236",4083,45,87723,427.87
"11237",3790,56,128115,796.27
"11238",2172,13,19225,157.98
"11239",3183,41,101200,384.26
"11240",3859,97,283358,1764.28
"11241",3184,18,34583,179.83
"11242",4086,18,72054,296.32
"11243",5136,75,137798,1113
"11244",6464,59,123759,835
"11245",5137,7,17847,234.88
"11246",5398,7,17129,114.4
"11247",2273,11,31565,75
"11248",3188,19,48161,212
"11249",6838,31,67335,436
"11250",3791,17,24543,157
"11251",4456,16,42596,293
"11252",3190,8,20938,134.76
"11253",7495,67,117332,932.11
"11254",3191,40,100744,686.93
"11255",5400,33,91789,520.06
"11256",5142,10,21559,174.74
"11257",2173,21,32567,249.34
"11258",3664,5,9451,42.33
"11259",2692,19,32423,97
"11260",2236,206,407626,2672.87
"11261",5147,18,27248,111
"11262",4457,6,12740,104.23
"11263",6843,38,63890,460.22
"11264",3017,12,50269,190
"11265",3018,5,6676,53.2
"11266",4098,12,14672,89.8
"11267",2797,152,372005,2900.95
"11268",3019,16,19762,137.38
"11269",3197,19,70066,233.18
"11270",14297,19,37703,202
"11271",3864,276,489385,2717
"11272",3021,11,15100,125
"11273",3204,19,42781,288.69
"11274",3985,7,11180,57.44
"11275",7502,40,70498,504.02
"11276",3986,11,41127,141
"11277",4342,59,80218,451
"11278",5404,8,32756,209.31
"11279",2132,487,920656,8336.65
"11280",3666,22,82494,445
"11281",4539,24,63107,306.63
"11282",7887,21,36178,266
"11283",16990,105,164578,1732
"11284",2174,9,11554,77.93
"11285",6592,28,37577,228.06
"11286",5150,11,13026,74.55
"11287",3673,12,33341,151
"11288",3218,29,141777,727.36
"11289",4672,12,44945,235
"11290",2176,37,71526,555.82
"11291",5151,27,53217,484.58
"11292",7073,346,626707,5637.81
"11293",4675,3,4812,33.47
"11294",5410,26,56360,603.18
"11295",3228,59,127308,516
"11296",3674,6,18390,77
"11297",3675,13,17970,47.02
"11298",2695,52,70563,425.09
"11299",7511,66,119363,916.83
"11300",2802,60,104458,523.69
"11301",7085,30,48326,285.93
"11302",3026,27,52116,418.95
"11303",4106,32,48713,212.38
"11304",3239,17,28174,136
"11305",11292,78,101232,752.18
"11306",3800,69,174026,945.29
"11307",5297,41,93658,333
"11308",2804,20,57942,336
"11309",4683,4,7577,45
"11310",5161,11,20432,148.13
"11311",4111,24,33285,219.01
"11312",3248,18,63015,128
"11313",5162,21,40402,241
"11314",3251,24,57690,425.02
"11315",33230,13,25218,137
"11316",3252,36,86387,580
"11317",5163,8,13622,100.85
"11318",7894,78,191811,880
"11319",7098,10,6546,40.89
"11320",3253,13,19846,87.11
"11321",3802,49,100130,671.89
"11322",6766,31,64335,365
"11323",5419,58,166914,1619.34
"11324",3256,7,6649,51.28
"11325",3028,14,20828,110
"11326",3564,65,205150,979.73
"11327",4123,26,39941,279.05
"11328",5420,12,32738,90
"11329",6354,52,107575,615.07
"11330",3875,59,93301,627.72
"11331",4690,11,26404,197.61
"11332",4692,5,9344,44
"11333",4694,18,53269,390.52
"11334",5348,52,82487,729.19
"11335",3268,33,62600,412.79
"11336",3029,14,35979,382.43
"11337",3879,34,70154,286.31
"11338",4697,115,209965,1088.75
"11339",5168,40,72515,563.58
"11340",2595,67,87926,704.96
"11341",5062,55,128356,503
"11342",11252,27,60831,402
"11343",3274,21,59450,267
"11344",2698,39,66910,478.11
"11345",2134,38,50150,449.96
"11346",3276,56,116159,908.77
"11347",2808,201,353071,3036.47
"11348",4290,33,46761,254.09
"11349",16932,15,27294,159
"11350",7123,84,178113,1181.55
"11351",7537,105,248357,1899.99
"11352",5422,6,40274,164
"11353",3030,14,23547,89
"11354",3804,17,32451,230.74
"11355",3031,16,25606,162.82
"11356",3281,20,32706,145.46
"11357",5300,225,395340,2756.69
"11358",4706,8,11738,43.61
"11359",6771,25,110079,819.22
"11360",5175,9,15398,316.06
"11361",4707,26,53533,419.5
"11362",3805,9,20894,127.75
"11363",3288,30,45016,220
"11364",4944,49,90618,428
"11365",3289,28,62648,414.64
"11366",3032,24,30002,192
"11367",3688,15,36126,145
"11368",4291,223,444136,2782.27
"11369",4292,174,321968,1707.38
"11370",4307,26,48666,319.04
"11371",3291,34,104850,395.51
"11372",3034,28,44417,412.98
"11373",3896,32,68884,364.69
"11374",2260,46,59944,411.11
"11375",5180,18,39415,338
"11376",4715,7,16418,118.01
"11377",4133,7,25716,114.22
"11378",7564,69,125291,969.5
"11379",3694,8,10827,56
"11380",3881,13,19734,131
"11381",4717,60,122629,1068.56
"11382",7577,8,12765,45.72
"11383",3036,21,37756,330.01
"11384",17501,95,166180,612
"11385",3302,20,44377,257.2
"11386",4134,14,21748,73
"11387",3944,14,48346,248
"11388",3303,5,6140,19
"11389",13748,13,13177,71
"11390",2500,66,132738,989.03
"11391",3807,30,57952,361
"11392",5183,23,46584,312
"11393",3304,17,15189,103.12
"11394",7582,11,17668,98.52
"11395",3305,50,115325,493
"11396",4476,11,22633,133
"11397",7072,148,378740,2182.89
"11398",3038,79,167918,824
"11399",2705,12,34799,141.59
"11400",4722,14,36891,233.52
"11401",5432,23,39091,365
"11402",5187,12,27314,208.1
"11403",4951,36,80188,443
"11404",2708,47,87686,681.14
"11405",4137,12,22178,85
"11406",3702,23,55922,354.17
"11407",3703,11,30432,171.58
"11408",4477,12,38630,238.27
"11409",5193,10,26650,143.33
"11410",22330,35,51651,347
"11411",5436,6,16694,138.78
"11412",3325,11,25997,92.61
"11413",4822,3620,7015622,126302.13
"11414",27017,7,37392,312.87
"11415",7598,30,64243,353.99
"11416",2759,40,78448,445.49
"11417",3947,10,23886,134.09
"11418",7604,35,77460,323
"11419",6637,28,48146,247
"11420",5433,36,69986,549.8
"11421",21379,18,28800,186.24
"11422",3330,21,45649,207.17
"11423",20081,40,86550,209
"11424",5196,8,19467,96.11
"11425",4952,66,166657,1103.07
"11426",4147,12,25802,124
"11427",4731,31,62472,437.01
"11428",5197,18,29705,201.33
"11429",7609,28,59853,370
"11430",3339,29,82611,408
"11431",3813,12,30058,172.66
"11432",4551,27,66623,508.58
"11433",16127,133,186283,649.43
"11434",7613,44,65649,532
"11435",5198,31,69176,397
"11436",3948,9,22192,139.75
"11437",3347,21,43247,86.01
"11438",7621,17,47754,257
"11439",4480,17,36135,252.86
"11440",4402,20,37823,162
"11441",4364,41,83872,669
"11442",3351,12,23435,134.11
"11443",5214,15,27205,176.54
"11444",2263,10,24815,186.22
"11445",14289,168,413533,3440.73
"11446",3579,65,89685,329.02
"11447",3355,27,55433,302.6
"11448",4555,26,52693,249
"11449",4151,14,28542,168.06
"11450",3714,4,11812,98.78
"11451",4734,12,19301,103
"11452",3715,14,34903,200
"11453",3817,9,14352,53
"11454",4155,5,8163,43
"11455",3884,38,71292,497.43
"11456",5072,40,70445,303
"11457",398,22,30611,131
"11458",4598,19,42394,285.25
"11459",3361,40,79866,532.4
"11460",6658,10,15170,80.45
"11461",6742,28,46625,215.14
"11462",5357,28,42648,157
"11463",14904,12,21463,124.29
"11464",5447,11,29124,203.54
"11465",7656,29,53046,286.49
"11466",5313,19,29502,193.23
"11467",7228,19,43602,69
"11468",7224,46,70653,487
"11469",5218,23,51501,421.97
"11470",13784,22,45358,269.08
"11471",4160,26,57505,395.89
"11472",3370,17,30610,135
"11473",5458,22,43590,360.44
"11474",3955,19,33137,289.13
"11475",3824,44,80850,384
"11476",4405,32,27212,151
"11477",4485,32,62055,500.04
"11478",3718,21,40696,204
"11479",3826,16,26054,188
"11480",4744,108,194974,1489.76
"11481",4958,61,92533,625.18
"11482",2819,54,114025,623.16
"11483",3045,15,20288,140
"11484",6280,12,18321,147.32
"11485",5221,11,31014,233.14
"11486",5461,11,27459,240.84
"11487",3046,8,17140,127.72
"11488",3719,91,218552,744
"11489",4750,27,43360,174
"11490",6669,16,43391,331.06
"11491",5005,46,105821,740.51
"11492",3377,14,38812,203.46
"11493",2717,42,65461,273
"11494",4753,5,8608,62.54
"11495",3378,42,102627,476
"11496",7675,100,201874,1617.6
"11497",6671,30,54035,454
"11498",3382,27,72849,455
"11499",3047,12,19878,154.96
"11500",5358,27,51141,271
"11501",5224,19,30652,217.71
"11502",2129,75,152555,1106.96
"11503",4172,20,67563,149
"11504",4177,23,48054,317
"11505",3385,24,50861,324.87
"11506",3387,71,121066,700.97
"11507",6787,12,24112,104.62
"11508",7615,54,157034,795.03
"11509",4960,24,42240,234.91
"11510",2719,159,232427,1702.03
"11511",5226,16,32268,181.28
"11512",5227,52,93844,754
"11513",2198,13,25372,161.5
"11514",5229,35,70179,639.46
"11515",5318,34,69649,364
"11516",4927,38,77144,633.21
"11517",2124,55,75398,480.33
"11518",5006,45,123236,903.42
"11519",7704,20,60288,465.69
"11520",5319,76,144111,672
"11521",4180,9,8211,58.41
"11522",4371,42,79634,665.4
"11523",6248,174,280451,1744.19
"11524",3396,17,48834,236.6
"11525",2226,51,103021,654.7
"11526",13567,12,14264,29.69
"11527",4494,8,23342,81.79
"11528",5232,13,12838,48.99
"11529",4185,30,89898,445
"11530",4762,20,61184,445.87
"11531",3401,14,25972,148.14
"11532",3402,31,76937,401.49
"11533",3830,26,46936,409.83
"11534",3405,24,50782,155
"11535",13841,8,21312,145.37
"11536",7953,15,33162,189.79
"11537",7276,146,273615,2360.08
"11538",5364,56,115735,949.08
"11539",21853,65,185796,1039
"11540",6794,40,61499,400.09
"11541",5500,37,94012,256.23
"11542",5501,34,65080,407.75
"11543",5502,11,16987,114.34
"11544",2767,34,64907,494.1
"11545",5504,7,16665,36
"11546",5247,33,73495,591.28
"11547",4568,42,76635,491.14
"11548",6910,38,70833,555.86
"11549",5515,26,51270,216
"11550",3834,14,24888,137
"11551",2239,135,195195,1686.02
"11552",5521,13,23357,141.02
"11553",4606,10,17503,91
"11554",7733,19,39991,293
"11555",4191,22,55354,256.36
"11556",4769,18,43320,262.52
"11557",4770,18,38218,172.5
"11558",4193,16,60663,48
"11559",5525,12,32750,98.92
"11560",5527,9,19520,96.41
"11561",4910,113,229917,945
"11562",6697,67,124191,1051.23
"11563",5474,7,16625,155.23
"11564",5529,21,64678,213.77
"11565",4503,29,66438,629
"11566",7972,80,132380,933
"11567",4772,14,40405,263
"11568",5531,20,41750,203
"11569",17093,110,282146,427.56
"11570",6544,32,62094,451.07
"11571",7761,8,25967,123.13
"11572",3837,20,41809,266
"11573",4774,7,12379,100.27
"11574",6800,39,67099,445
"11575",7764,9,20429,115
"11576",3892,136,298825,2241.23
"11577",3739,239,456537,4065.44
"11578",5476,4,15966,57.83
"11579",5365,26,41642,353.76
"11580",5074,62,83938,660.71
"11581",4853,104,224913,1532.48
"11582",6798,23,35264,229.32
"11583",5536,17,41780,128
"11584",5256,14,21158,80
"11585",18633,19,29499,184
"11586",4776,6,8136,63.84
"11587",5538,16,31748,196.67
"11588",2829,35,59915,326
"11589",4199,27,61745,253
"11590",5328,24,45138,272
"11591",3058,26,52369,325
"11592",6917,62,107621,752.86
"11593",3059,13,25030,215
"11594",5479,11,21104,117.44
"11595",6919,47,106509,494
"11596",5542,7,11788,74
"11597",2526,29,95375,404.52
"11598",3745,24,53066,373
"11599",4778,3,5275,17.73
"11600",3839,15,32207,335.19
"11601",6706,18,34110,231.8
"11602",4779,16,38644,375.23
"11603",5545,18,37225,110.06
"11604",5546,17,48548,178.12
"11605",2832,41,129135,503
"11606",33699,9,10404,30
"11607",4208,18,35248,296.36
"11608",22427,74,80462,600
"11609",8255,78,223552,873
"11610",4209,13,36711,221.79
"11611",5048,56,90208,695
"11612",5556,9,24075,88.48
"11613",5557,7,14405,47.2
"11614",5558,25,47313,244
"11615",4787,11,21476,177.62
"11616",5559,16,27436,169.88
"11617",14473,16,48810,286
"11618",2254,54,79448,602
"11619",5561,24,65704,315.68
"11620",5484,8,18743,135.15
"11621",2837,21,37919,272.76
"11622",14281,8,16850,132.72
"11623",5485,28,68695,320
"11624",5567,42,54805,390.07
"11625",3840,42,80388,603.8
"11626",4024,8,16935,129.84
"11627",5267,45,97822,821.98
"11628",5486,26,51872,479.97
"11629",5076,14,25143,215.27
"11630",5269,57,100645,615
"11631",5488,7,18397,125.14
"11632",4791,24,45411,380
"11633",5270,33,67736,521.69
"11634",4792,13,50835,179.9
"11635",4519,43,85400,617.8
"11636",6725,50,104370,445.01
"11637",5489,12,30515,214
"11638",3843,16,47859,224.56
"11639",2160,31,42463,226
"11640",6727,26,56676,226
"11641",7802,160,335380,2799
"11642",5492,16,58739,384.61
"11643",5007,38,60612,414.37
"11644",13816,35,64232,524.47
"11645",3754,13,27637,119
"11646",2839,77,150603,1069.3
"11647",4026,6,17628,127.18
"11648",2205,14,19761,142
"11649",2204,17,31216,277.47
"11650",5583,28,30843,224.89
"11651",5493,7,10185,62
"11652",6805,32,77397,258.18
"11653",5588,15,23159,156.45
"11654",3755,49,85141,542.53
"11655",4803,59,96771,672.06
"11656",5590,38,83597,439.23
"11657",5494,14,40436,364.46
"11658",3846,7,27262,91.5
"11659",5593,17,35136,84
"11660",3897,65,118297,1080.31
"11661",4819,33,87797,666.86
"11662",3850,8,17312,111.16
"11663",5496,114,205965,1484
"11664",6739,167,328066,2348.64
"11665",2824,110,163504,1062
"11666",2193,32,54936,270
"11667",25738,23,26905,211.4
"11668",28796,1076,2106899,20411
"11669",4041,8,23433,363
"11670",16980,52,126225,1081
"11671",4752,8,21270,105.83
"11672",2303,7,10464,84.51
"11673",14771,26,66868,502
"11674",15549,32,96885,362.22
"11675",15637,6,22276,212.13
"11676",12314,7,7661,48
"11677",11930,13,13111,83.64
"11678",19252,80,148754,1056
"11679",17270,12,21172,137.78
"11680",17588,35,55622,360.92
"11681",18485,13,21811,74.57
"11682",1466,23,36657,258
"11683",418,12,20559,115
"11684",1197,5,12083,64.55
"11685",11140,12,20882,59
"11686",16785,12,18907,110.1
"11687",11927,7,11999,34.58
"11688",12306,9,16475,80.95
"11689",15426,8,9077,79.03
"11690",15374,74,105004,680.89
"11691",17884,9,12058,70.96
"11692",2335,18,37869,193.6
"11693",2301,11,21269,64
"11694",2316,7,9484,29.95
"11695",399,7,11535,55
"11696",11175,14,23913,182.54
"11697",10333,12,19216,127
"11698",10356,9,23449,123
"11699",10503,11,28858,184.71
"11700",9973,5,6386,24.49
"11701",408,9,12933,79.24
"11702",417,13,13254,96.05
"11703",5835,15,34293,309.74
"11704",11163,14,20171,136.04
"11705",14361,41,51658,224
"11706",14656,5,13580,48.7
"11707",12315,18,88323,234
"11708",16678,6,8583,34
